source,target
21845,35170
21845,67242
21847,44527
21847,81943
21848,81326
21849,29440
21849,30124
21850,26881
21850,56328
21852,30385
21852,55455
21852,86971
21852,94312
21855,22468
21855,77138
21855,86583
21856,23966
21856,38212
21856,54596
21857,29735
21858,61396
21860,24212
21860,52426
21861,23562
21861,62505
21861,69653
21863,49402
21863,50508
21863,73930
21863,83281
21863,91386
21865,23971
21865,37069
21865,51474
21865,76871
21865,81371
21865,90178
21866,62240
21867,85462
21868,44565
21868,51993
21868,81361
21869,37651
21869,40183
21869,47369
21869,88407
21870,40127
21870,49615
21870,52103
21871,45544
21871,63649
21872,34522
21872,85121
21872,94445
21875,30431
21876,33243
21876,55060
21877,54489
21878,38097
21879,32276
21879,35369
21879,52568
21880,28823
21881,43958
21882,27737
21882,79233
21882,87006
21882,89718
21885,43599
21886,34887
21887,48954
21888,33137
21889,93955
21891,36133
21891,67821
21891,89807
21892,97060
21894,25367
21894,28546
21894,31053
21895,89732
21898,56299
21899,22708
21899,91689
21900,46785
21902,30662
21902,71759
21903,50293
21903,63203
21905,24451
21905,30804
21905,42677
21906,24101
21906,52055
21906,53808
21907,28413
21909,66012
21910,56743
21911,36261
21912,26751
21912,34375
21912,35363
21912,52262
21912,59342
21912,99423
21913,24627
21913,36329
21914,22789
21914,23925
21914,31967
21914,55422
21915,23308
21915,29221
21915,36191
21915,44267
21915,47172
21915,57253
21915,60893
21916,58592
21916,67309
21917,63658
21917,81213
21917,81549
21918,34771
21918,86912
21918,95798
21919,41599
21919,62354
21919,94671
21919,98834
21920,29527
21921,32457
21923,28155
21926,22213
21926,37199
21927,66424
21929,46153
21931,24670
21931,84422
21932,51279
21933,22006
21934,22303
21934,23899
21934,43714
21934,45396
21934,80269
21935,23299
21938,80416
21939,64089
21941,37601
21943,43411
21943,91313
21944,49573
21944,89812
21944,90603
21946,26939
21946,29439
21946,43269
21947,30210
21947,98973
21948,30842
21948,47475
21949,28561
21949,59444
21949,74650
21950,35104
21950,53579
21950,53598
21950,66374
21950,73519
21950,76206
21950,86428
21950,98539
21951,28170
21951,40509
21951,47112
21952,25345
21952,28467
21952,37275
21952,73983
21952,87408
21953,39786
21954,28027
21959,22108
21959,43469
21961,24783
21962,73749
21964,39987
21964,67032
21964,89553
21964,93579
21966,43667
21970,61818
21973,87428
21974,53816
21975,42776
21975,76619
21975,79227
21976,83569
21977,54419
21978,38931
21979,34888
21979,43261
21981,32989
21983,39058
21983,48482
21984,50420
21984,57706
21985,34521
21987,48350
21987,72098
21988,25461
21989,48319
21989,83050
21991,58581
21991,69464
21992,35880
21992,53789
21992,89626
21996,89622
21998,28296
21998,61556
21999,56341
21999,57655
22002,66672
22002,72389
22004,35551
22004,38941
22004,72973
22005,23613
22006,36244
22006,98338
22006,98533
22007,83558
22008,28201
22009,26006
22009,35125
22009,41170
22012,89847
22012,97057
22013,24281
22013,29938
22013,60473
22013,98716
22014,22431
22014,55411
22016,29599
22016,31386
22016,37006
22016,57091
22016,74571
22017,74764
22017,98324
22018,23741
22020,52859
22020,57331
22021,52347
22022,54224
22022,85388
22022,87489
22023,84524
22024,25823
22024,60020
22026,28398
22027,37893
22028,37636
22030,32342
22031,63437
22032,30601
22032,35432
22033,26695
22033,37249
22033,48357
22036,95980
22037,22753
22037,30786
22037,30830
22037,36580
22037,47290
22037,71391
22038,67443
22038,80270
22040,27301
22040,57573
22041,37980
22041,81633
22042,30008
22042,37239
22042,42944
22042,52286
22042,54233
22044,28126
22044,67596
22045,28024
22045,83005
22045,89030
22046,80648
22049,46832
22049,60629
22049,64541
22051,25659
22051,58563
22052,62258
22054,34295
22054,51028
22054,55319
22054,58296
22055,85010
22055,98367
22056,26624
22056,26656
22056,44603
22057,27970
22060,42630
22061,62800
22062,23331
22062,25077
22062,74493
22062,93006
22064,29113
22065,46863
22065,91256
22068,33244
22068,39241
22068,45399
22069,38805
22069,58030
22069,86585
22069,93818
22071,26097
22071,32459
22071,33014
22071,38512
22071,41434
22071,63451
22073,23708
22073,29629
22075,24449
22075,31359
22075,53211
22075,69176
22075,81250
22077,37189
22078,28435
22078,40842
22081,23458
22081,42609
22082,30158
22082,35864
22082,61043
22082,65924
22082,95031
22082,98029
22084,24579
22085,64305
22086,22280
22087,23849
22087,93691
22087,94643
22088,30466
22088,34359
22088,49842
22088,71535
22089,25389
22089,47483
22090,64839
22090,71866
22092,26518
22092,40141
22094,73466
22094,80127
22095,61813
22095,86463
22096,30377
22096,30482
22096,73452
22097,41454
22097,48696
22099,24084
22099,24936
22099,25258
22099,41490
22100,33748
22100,54773
22100,67146
22100,91399
22102,39603
22103,99368
22104,40379
22106,72617
22107,48090
22107,48566
22108,46988
22108,56556
22108,92742
22109,22238
22110,42374
22110,64085
22111,30719
22111,32269
22111,40219
22111,74592
22112,78888
22113,57317
22114,55634
22114,93390
22115,49798
22115,88237
22117,41937
22117,48166
22117,53130
22117,70087
22119,47772
22121,28812
22122,29197
22122,29694
22122,48343
22122,55026
22122,84063
22123,43201
22123,81894
22124,80536
22126,23062
22127,22510
22127,44634
22129,50315
22131,62950
22133,83929
22135,74430
22136,37318
22136,56297
22136,62958
22136,66857
22136,78030
22137,46050
22137,90881
22138,27226
22138,78786
22138,81793
22139,32884
22140,32659
22141,88990
22145,28534
22145,67432
22146,29499
22146,30218
22146,35079
22146,38951
22146,55972
22146,58005
22147,31651
22148,42229
22148,56107
22149,41293
22150,58018
22150,81309
22151,32729
22151,68293
22151,87638
22153,83857
22154,57059
22154,67371
22159,58768
22159,77821
22160,36937
22160,42074
22160,44844
22161,56268
22163,47140
22163,53328
22163,65295
22165,29140
22165,64673
22167,29972
22167,38575
22167,69088
22168,38684
22169,47523
22169,97873
22171,89623
22173,22472
22173,59507
22173,65186
22173,78074
22174,40067
22175,53140
22176,38090
22176,93803
22176,99049
22177,44284
22178,25512
22178,33430
22178,39273
22178,47953
22180,62494
22180,66827
22181,80650
22182,52674
22182,54537
22182,79043
22183,30690
22183,65672
22183,99119
22184,48122
22185,32754
22185,60891
22185,90343
22186,24126
22186,46623
22186,82040
22187,38624
22187,55969
22187,59633
22189,23117
22189,50117
22189,95731
22190,26336
22190,60534
22192,35790
22194,58617
22197,22206
22197,24081
22197,91195
22198,25105
22199,25836
22202,38762
22202,82034
22205,30615
22207,75505
22210,30265
22210,61367
22210,90568
22211,92956
22215,71372
22215,86624
22216,23431
22216,77325
22217,22485
22218,72713
22219,68415
22220,24985
22220,25987
22220,92277
22221,31048
22222,28798
22222,69285
22223,28128
22226,39391
22226,50846
22226,99478
22228,61909
22229,50506
22229,53086
22230,24903
22230,32419
22230,36429
22230,43803
22230,48051
22230,49256
22230,51099
22230,60084
22230,80764
22231,41773
22231,76502
22232,29304
22232,84348
22232,91637
22235,91309
22236,62322
22236,68325
22237,22949
22237,23777
22237,38012
22237,86104
22240,29308
22240,56266
22240,97032
22241,26153
22241,27554
22242,27717
22242,33442
22242,71362
22242,77985
22242,97735
22243,41153
22243,52932
22243,78910
22244,38828
22245,25321
22245,41021
22245,44564
22246,53923
22248,27392
22248,63408
22249,56646
22250,30565
22251,41041
22251,41776
22251,43130
22251,45818
22251,53787
22252,58532
22253,29048
22254,36104
22254,75925
22256,72410
22257,29216
22259,76006
22261,45619
22261,74773
22267,37609
22268,32859
22269,33303
22269,67247
22269,69710
22270,31533
22270,73951
22272,45629
22272,54540
22272,66748
22276,59985
22276,60231
22277,84653
22278,28280
22280,33103
22280,45203
22280,46077
22281,40855
22282,28033
22282,74791
22282,83858
22282,99076
22284,23950
22284,75321
22285,31625
22285,33659
22286,35576
22286,55952
22286,87603
22288,25338
22288,72259
22288,84229
22289,31297
22289,66861
22289,93185
22290,42825
22290,46013
22291,35271
22291,65002
22292,28272
22292,28855
22292,53238
22292,73647
22293,41534
22295,66973
22297,28503
22299,34880
22300,87450
22301,25826
22301,64959
22302,24234
22302,31835
22303,38155
22303,49189
22305,31103
22305,65478
22305,87349
22305,95823
22306,99516
22307,29797
22307,76840
22307,92885
22310,42922
22311,23213
22312,76916
22313,26372
22315,33283
22316,61689
22316,65258
22317,33910
22318,47273
22318,60568
22318,68779
22320,93625
22320,94037
22322,30649
22322,48675
22322,63760
22322,90453
22324,42534
22324,52871
22324,69663
22324,86098
22324,97648
22324,99575
22325,50912
22325,85675
22326,77967
22327,50705
22328,72010
22329,70079
22330,67958
22331,41696
22331,64398
22332,50153
22334,26912
22334,29650
22334,87722
22335,36059
22335,36717
22335,74405
22335,82000
22335,95260
22336,23242
22336,24835
22336,32954
22337,40530
22338,56745
22338,58076
22338,69631
22339,24841
22339,28115
22339,50391
22339,66881
22339,97829
22341,31911
22342,31432
22342,40492
22344,49048
22344,56346
22344,79662
22345,56580
22347,35117
22347,43344
22347,52126
22347,62606
22347,82614
22348,61829
22349,27447
22349,55791
22349,56254
22350,80383
22350,80823
22350,91635
22350,92106
22352,71260
22354,31675
22354,62045
22358,27415
22358,28325
22361,25945
22361,29606
22361,31376
22361,36866
22361,94414
22361,99432
22364,22505
22365,43347
22367,31420
22367,46907
22369,36560
22369,79110
22376,44893
22377,41518
22377,75403
22377,76625
22380,24757
22380,25794
22381,23401
22383,31020
22383,69203
22383,87881
22384,31845
22384,35324
22384,47819
22385,35096
22385,59852
22386,27788
22386,39832
22386,90493
22387,99574
22388,58448
22388,62671
22393,86674
22394,22450
22395,26442
22395,41305
22400,27480
22400,86294
22401,40458
22401,41115
22401,94678
22402,27652
22403,23982
22404,58931
22406,42679
22409,81376
22409,97838
22409,98805
22411,30270
22412,24539
22412,71814
22413,23841
22413,35478
22413,45841
22414,32307
22414,89575
22414,96944
22415,33917
22415,64262
22416,28940
22417,41011
22417,67331
22417,84254
22417,94799
22418,25563
22418,90129
22419,37534
22419,66771
22419,67377
22420,27331
22420,27555
22420,54254
22421,24344
22422,41513
22423,26558
22424,25744
22424,44553
22424,52342
22426,25728
22426,29654
22429,41192
22429,72629
22429,88027
22429,90219
22430,44723
22432,52154
22432,69287
22433,98294
22436,38268
22438,81396
22439,64291
22440,67098
22440,84144
22443,34323
22443,46614
22444,26890
22444,60593
22447,27224
22447,32985
22447,62670
22448,22574
22448,61328
22448,80580
22449,23142
22449,31741
22449,43108
22449,73048
22450,51003
22450,62584
22451,23559
22451,48070
22451,94377
22452,41221
22453,89229
22454,28303
22454,41885
22456,96654
22457,31372
22457,42069
22457,44631
22459,26903
22460,24193
22460,60833
22460,93941
22461,95428
22463,33222
22463,47870
22463,72675
22463,77782
22464,50195
22464,81360
22466,33600
22467,65950
22469,46406
22469,93556
22470,84224
22471,27479
22471,38602
22471,46618
22471,75577
22471,95658
22473,41852
22473,42509
22473,51661
22473,89869
22473,99157
22474,36027
22474,44894
22474,45611
22474,51555
22474,62951
22475,23651
22475,34069
22477,23004
22478,53542
22478,56754
22478,97085
22480,45710
22480,74129
22482,65052
22483,37213
22483,37505
22483,54103
22484,47698
22484,78637
22484,83994
22484,88564
22486,53103
22486,67703
22487,57661
22487,81311
22487,87413
22488,62960
22490,61919
22491,39545
22491,70119
22494,49803
22495,29425
22495,72767
22495,97674
22496,75426
22497,53132
22497,55764
22497,58170
22498,47946
22498,99211
22499,34544
22499,45119
22499,71739
22499,90617
22501,57040
22501,63928
22501,99603
22502,28838
22502,84121
22503,58879
22503,92015
22504,58553
22504,80199
22504,81640
22504,83410
22506,32501
22506,94418
22507,32834
22507,46347
22507,71090
22508,24885
22508,30439
22509,25070
22509,28365
22509,84141
22509,96345
22511,43721
22511,59224
22511,83274
22513,51750
22515,62765
22515,65360
22516,94591
22517,31781
22517,41304
22517,46307
22517,71179
22518,89758
22520,49691
22520,68591
22522,71564
22523,49699
22523,85816
22524,24919
22524,74156
22524,76695
22524,83170
22524,88540
22525,62236
22525,72951
22526,39746
22526,43715
22526,56317
22527,47548
22527,69632
22528,36129
22528,39003
22528,55493
22528,56377
22529,91475
22531,30190
22531,38845
22531,55724
22531,74775
22534,59961
22535,30307
22536,61656
22537,24325
22537,41600
22537,88518
22538,73103
22539,86293
22539,96309
22540,23183
22540,54868
22540,74672
22541,52378
22542,66488
22544,25014
22545,26335
22546,24424
22546,42693
22546,81837
22547,50796
22548,39759
22548,58914
22548,79066
22550,58488
22550,66692
22551,75424
22555,29641
22556,31275
22559,99761
22560,88456
22561,25369
22561,26853
22561,33544
22561,48061
22561,84108
22562,32110
22562,32513
22562,40189
22562,54919
22562,58084
22562,58097
22562,95766
22564,24340
22565,26316
22565,56862
22566,31081
22566,44899
22566,55839
22567,33893
22568,63964
22570,32741
22570,32959
22570,36227
22570,75884
22571,36181
22571,85642
22572,79571
22574,28857
22574,29656
22574,50777
22574,66208
22574,73351
22574,81737
22574,96912
22574,99568
22575,28560
22576,29465
22576,57161
22577,74419
22577,92183
22579,22743
22580,33617
22580,90270
22584,29739
22584,31996
22584,36364
22586,67028
22586,71438
22587,93942
22588,78439
22589,35521
22589,48672
22589,84732
22591,33638
22591,95961
22592,26691
22594,25746
22594,55907
22596,68451
22596,73860
22597,33946
22597,64330
22597,78615
22598,31036
22598,39706
22598,89096
22600,60918
22600,71356
22600,89989
22601,24873
22601,46184
22604,69894
22605,82043
22606,24178
22606,25430
22606,25630
22606,77212
22606,82669
22608,32345
22609,33252
22609,48604
22611,23638
22611,25444
22611,26288
22611,31573
22611,35425
22613,69401
22614,65603
22615,23876
22617,42975
22617,45381
22617,79792
22618,32712
22618,36825
22618,51888
22618,69691
22619,61678
22623,31645
22623,42105
22625,45982
22627,23672
22631,83295
22632,28981
22632,46467
22632,51946
22632,64142
22635,52874
22636,29226
22637,73278
22639,33540
22639,67387
22640,23667
22640,34351
22641,26484
22641,30799
22642,36098
22642,71319
22643,35120
22644,34911
22644,48368
22644,89861
22644,91049
22645,37982
22645,74779
22645,94669
22646,49277
22646,65873
22647,40569
22649,38020
22650,42219
22650,95095
22651,26057
22651,48601
22653,49829
22653,78144
22653,85842
22654,27030
22654,68748
22657,47391
22659,51548
22660,24589
22660,43490
22660,46009
22661,35560
22661,50155
22662,28344
22662,40651
22662,63809
22663,36981
22663,37368
22665,52425
22665,55627
22667,31515
22668,26244
22668,30922
22668,72659
22669,25248
22669,42121
22669,51115
22670,30515
22670,44532
22670,93189
22672,29877
22672,72773
22673,65611
22673,73218
22674,38276
22676,36168
22677,31530
22677,39705
22677,65660
22677,72923
22677,99780
22678,27090
22680,80443
22681,28543
22681,32931
22681,38847
22681,43801
22681,63338
22682,37865
22682,73646
22682,98273
22686,63890
22687,50307
22688,77342
22694,49996
22694,92554
22695,39151
22695,79225
22699,62251
22699,62586
22699,63154
22699,69552
22702,94209
22703,29597
22703,43987
22703,45753
22703,45820
22703,66840
22703,79912
22705,51804
22707,46704
22707,59149
22708,79207
22710,34124
22710,68085
22711,27016
22711,31347
22711,37354
22712,55155
22713,54900
22714,92773
22716,28083
22719,51067
22719,66959
22722,24572
22722,30353
22722,94207
22723,37550
22723,48713
22723,59080
22724,76253
22726,38508
22726,40167
22727,34559
22727,36346
22727,62528
22727,63525
22727,78858
22727,87596
22728,40068
22728,69106
22729,29696
22730,29806
22732,44110
22732,87334
22733,28895
22733,33571
22738,77016
22739,43354
22740,39068
22740,65957
22741,33044
22742,39658
22742,91382
22744,42953
22746,51350
22746,61512
22746,74900
22749,41476
22750,58989
22752,86902
22756,27518
22756,67433
22758,81271
22759,32270
22760,32204
22765,27395
22766,23933
22767,41799
22767,62921
22767,74536
22769,53409
22770,31586
22771,30118
22771,77228
22772,40649
22773,39194
22773,49709
22773,60167
22774,29681
22774,38757
22774,63818
22774,68666
22774,96403
22774,97453
22776,73731
22776,92276
22779,30198
22780,36478
22780,61972
22783,47768
22784,75857
22785,45774
22785,75309
22786,87529
22789,50251
22789,80353
22789,81726
22790,33780
22790,61569
22790,76581
22791,27771
22791,30691
22791,34895
22791,39431
22791,56231
22791,58607
22791,93746
22792,32623
22792,35455
22793,43017
22794,29479
22794,56748
22795,42560
22795,88933
22796,23253
22797,25554
22797,28724
22797,77085
22797,87605
22798,71458
22799,43687
22800,48613
22801,42558
22802,30810
22802,31731
22802,34456
22802,55982
22802,58400
22803,35719
22803,64392
22804,27550
22807,83628
22811,31315
22812,89674
22813,24646
22814,52219
22814,85408
22814,95775
22816,81142
22817,37168
22819,63820
22819,90714
22820,93216
22821,23306
22823,35916
22823,53497
22823,57663
22823,66993
22824,35946
22824,71670
22825,28089
22825,94266
22826,91432
22827,39880
22827,46511
22828,25024
22828,50710
22828,52706
22829,33408
22829,73414
22830,52979
22832,44621
22832,48418
22832,51713
22832,89618
22833,34477
22834,46436
22834,80140
22836,33347
22836,39902
22836,50748
22838,53251
22838,68619
22839,25493
22839,27243
22839,34934
22840,75052
22844,37363
22847,31489
22847,32080
22847,47686
22848,32944
22848,34346
22848,41796
22848,99154
22850,52227
22851,91306
22852,32113
22852,40504
22853,25601
22853,28271
22854,36908
22854,42152
22854,51816
22854,72115
22854,77712
22855,93460
22856,27602
22856,64877
22857,61293
22857,79250
22858,32772
22859,62261
22859,76201
22859,80838
22860,37605
22864,26343
22865,31171
22865,67444
22866,95098
22867,48255
22867,67052
22867,77082
22869,54469
22869,86444
22870,25729
22870,64789
22871,24201
22871,57341
22871,58573
22871,66429
22873,31556
22873,46211
22873,73263
22875,26009
22875,32496
22875,37912
22876,35548
22877,45169
22877,73191
22883,24975
22883,27676
22883,90321
22885,85569
22887,49591
22887,55343
22887,73220
22887,83610
22887,97320
22888,27428
22890,35269
22890,48789
22891,41303
22891,72982
22892,24923
22892,26477
22892,60551
22893,35157
22893,36892
22893,50060
22894,34893
22895,24231
22899,73254
22899,85738
22900,40264
22900,54968
22900,61604
22900,66682
22901,63717
22901,66491
22903,64704
22903,71396
22904,31343
22904,32691
22904,62498
22905,38109
22906,28068
22907,64051
22907,64060
22907,64631
22909,51519
22911,24574
22911,37668
22911,39898
22913,41029
22914,29964
22914,31891
22914,35176
22914,45222
22914,62126
22914,84474
22916,42406
22916,76207
22916,79546
22917,44892
22917,97349
22919,71023
22920,45655
22920,98486
22921,26356
22921,82882
22922,24851
22922,81290
22923,91464
22924,25334
22924,33344
22924,73949
22927,24963
22927,42927
22927,64347
22928,46659
22928,53749
22929,30885
22929,64750
22930,63725
22930,91325
22931,30268
22932,88516
22935,27185
22935,28456
22935,88035
22938,64022
22941,82787
22941,91641
22944,64396
22945,37257
22946,42238
22947,23931
22948,76294
22949,37766
22949,57842
22949,74667
22950,22954
22950,23665
22951,26255
22951,30741
22952,86064
22954,45873
22957,42386
22957,53580
22957,55294
22958,31344
22958,74959
22959,98253
22960,65479
22963,74258
22964,36952
22964,47892
22965,24580
22965,31327
22965,32400
22965,55723
22966,81029
22967,54794
22968,90422
22969,27261
22970,31193
22970,42940
22970,53360
22970,62033
22971,97040
22972,42013
22972,67307
22974,53296
22974,60505
22974,67994
22974,78221
22974,93242
22975,23819
22975,84949
22976,31561
22976,46286
22976,51828
22976,53777
22976,89181
22978,82402
22979,27377
22979,61162
22980,23850
22980,69054
22980,85554
22980,86357
22982,27167
22983,26919
22983,36089
22983,82590
22985,25218
22985,26549
22985,52920
22986,90798
22988,44010
22988,89935
22989,28189
22989,32974
22989,43636
22990,26510
22990,38756
22990,71091
22990,93276
22991,44853
22992,25953
22992,48009
22994,53965
22996,72862
22997,36042
22998,73766
22998,75109
23002,41930
23002,65855
23003,38642
23003,43471
23004,60081
23004,61986
23004,72757
23004,75032
23004,90662
23005,37018
23005,78048
23005,86503
23006,27567
23006,30097
23006,32831
23006,35422
23006,84114
23008,27926
23009,92218
23011,39426
23012,34228
23014,54688
23014,71512
23016,23159
23016,44726
23017,31495
23017,86519
23017,86608
23018,76622
23020,29788
23022,73765
23023,41577
23025,28169
23025,86712
23026,25785
23026,29495
23026,32346
23026,54367
23027,66765
23027,78461
23028,99842
23030,98257
23031,27060
23031,51530
23031,95769
23032,31761
23032,35778
23032,54924
23032,74199
23035,31696
23036,86748
23036,96043
23037,93681
23038,33887
23038,85673
23039,53712
23040,33025
23040,35098
23040,51431
23040,75914
23041,55250
23041,62313
23043,44276
23043,54501
23044,25106
23044,55314
23045,49014
23046,38157
23046,90774
23051,34857
23051,47154
23051,57762
23051,96727
23053,82560
23055,60926
23055,68679
23055,90409
23055,93709
23058,81588
23061,27837
23061,57222
23061,61727
23063,47550
23063,67867
23065,80561
23067,32793
23067,47244
23067,74177
23069,67400
23070,69252
23070,79931
23070,83748
23072,39764
23072,41065
23072,53002
23078,30234
23078,60520
23080,27039
23081,25313
23081,37862
23081,70587
23082,96263
23083,43688
23083,82613
23084,53561
23084,67520
23084,78070
23084,98623
23085,96081
23086,50825
23086,82744
23086,90768
23086,94672
23087,57424
23088,75518
23088,88681
23089,87292
23090,92175
23091,34063
23092,60817
23093,92358
23094,40467
23095,38766
23095,51672
23095,52931
23095,66024
23095,73746
23096,90375
23097,69314
23100,51912
23100,70997
23102,26018
23102,32881
23103,37223
23103,66964
23104,32972
23105,27530
23105,41432
23106,51861
23106,95379
23107,26610
23107,94940
23108,39866
23109,43606
23110,52596
23110,73862
23112,67195
23112,97134
23114,34730
23114,34928
23114,81606
23115,24486
23115,33233
23116,29390
23116,77540
23117,58709
23119,46861
23119,58257
23119,76518
23119,85797
23119,92011
23120,66645
23122,35983
23122,87218
23123,45679
23123,46263
23123,72733
23123,73180
23124,25305
23125,62303
23126,57328
23127,71760
23130,31196
23130,58767
23131,44579
23131,71429
23134,56607
23135,39765
23136,62568
23138,24596
23138,28328
23138,36868
23138,57514
23139,78895
23140,40720
23140,50275
23141,49656
23142,82910
23142,89057
23144,57357
23146,70493
23146,93520
23147,56238
23148,73472
23150,46432
23150,59843
23151,82082
23155,41606
23156,25687
23156,27807
23156,36435
23156,56184
23157,89156
23159,54144
23159,66228
23161,30121
23161,55697
23161,62188
23162,29086
23162,62472
23162,85054
23165,31364
23165,56279
23166,66377
23167,27490
23167,31001
23168,36517
23169,69158
23169,70002
23170,47974
23171,91192
23172,90620
23173,57377
23174,28356
23174,29342
23174,52944
23174,60988
23174,77347
23174,97281
23175,36973
23175,42393
23175,48394
23175,72816
23176,30541
23176,60872
23176,87273
23177,55778
23180,36869
23180,47932
23180,66920
23181,49909
23182,85457
23182,99421
23183,23926
23183,30301
23183,53227
23183,71056
23186,54644
23186,64188
23190,99112
23191,28331
23191,30096
23191,46370
23191,52798
23191,61640
23195,23892
23195,67485
23197,89845
23198,27152
23198,66584
23198,72474
23198,74640
23198,77132
23199,33381
23200,26692
23201,99595
23202,98666
23203,23836
23203,28273
23203,67706
23204,88031
23205,51777
23209,26725
23209,56207
23210,25622
23210,32091
23212,43590
23215,25806
23215,29505
23215,43341
23216,68040
23217,86125
23219,29358
23219,85657
23221,24673
23221,56507
23222,56518
23224,27074
23224,30826
23224,39997
23224,67500
23224,96084
23226,71980
23226,74801
23227,32236
23227,56757
23227,65235
23228,24354
23228,32624
23228,36606
23228,52420
23228,57949
23230,53699
23232,38137
23235,68957
23238,26242
23238,98050
23239,36102
23240,25131
23241,27984
23242,25996
23242,33402
23243,25021
23243,40319
23243,61838
23243,74074
23246,51074
23246,53264
23246,63181
23246,71863
23247,67358
23250,89302
23251,65669
23252,52958
23253,42188
23254,65055
23255,25064
23256,60348
23260,32575
23260,49083
23260,61713
23260,90484
23261,24332
23264,32008
23265,38310
23268,24125
23268,80201
23269,39601
23269,89563
23271,68506
23273,24174
23273,39320
23274,43637
23274,95669
23277,24217
23277,25971
23278,85186
23287,23792
23288,73612
23290,70867
23290,81479
23291,35024
23291,84273
23293,50626
23294,86815
23296,44053
23297,31221
23297,77357
23299,33454
23299,61928
23300,65655
23300,77341
23301,28712
23301,36538
23301,39967
23301,41903
23301,42596
23301,82809
23301,89564
23302,23646
23302,31743
23302,46514
23303,32678
23303,51906
23304,35961
23306,46729
23307,35417
23308,51232
23312,32981
23313,62786
23313,69411
23314,40564
23314,79358
23314,99728
23315,58831
23316,55131
23318,34294
23318,81933
23321,34317
23321,47463
23321,71845
23322,31152
23322,37593
23322,43661
23322,44817
23323,25250
23323,35581
23323,62014
23323,69774
23324,94617
23325,24322
23325,34164
23325,36086
23325,43601
23326,41645
23328,45656
23329,32603
23329,36192
23329,37499
23329,56469
23329,75133
23329,95674
23330,53718
23331,58019
23334,26432
23335,58568
23337,64478
23339,69501
23340,46167
23340,54128
23340,78628
23341,93526
23342,79503
23343,41736
23343,97058
23346,44388
23347,25671
23348,23796
23348,83876
23349,82052
23350,32440
23350,70578
23351,80367
23353,37647
23354,64684
23354,80625
23355,65825
23356,78152
23357,40104
23357,47245
23359,25553
23359,41662
23360,57668
23360,90473
23361,47518
23361,69973
23361,83012
23362,36154
23362,46018
23362,56273
23364,49396
23364,95886
23367,91537
23368,25825
23368,27235
23368,48948
23371,30586
23371,80458
23373,28039
23373,39611
23373,41383
23373,43920
23373,48510
23373,76403
23374,37480
23375,36879
23375,97695
23376,23547
23377,60813
23377,73310
23381,86917
23383,27647
23383,30340
23383,43591
23383,43645
23383,46313
23385,88019
23388,59181
23389,29477
23389,32854
23390,35361
23392,37481
23392,85467
23394,36669
23394,54887
23394,75015
23395,68690
23396,41163
23396,48914
23396,79300
23397,31507
23397,40947
23397,46624
23397,83179
23397,95236
23398,25326
23398,58080
23398,88714
23399,24003
23399,50081
23399,60917
23399,81920
23399,88729
23400,28519
23400,29801
23400,48260
23400,70933
23400,85349
23404,59427
23405,30331
23406,44282
23406,67159
23407,33247
23407,63546
23409,49375
23409,51898
23412,51179
23412,84511
23412,96657
23413,55499
23416,73287
23417,69358
23418,58066
23419,65175
23420,33988
23420,34400
23420,44283
23420,65491
23421,30784
23422,29517
23422,34930
23422,73368
23423,30868
23423,59366
23423,71350
23425,23944
23425,84150
23426,38730
23426,88443
23428,79262
23432,27040
23433,25184
23433,60269
23433,69713
23433,73941
23434,65617
23435,32311
23435,56663
23435,64777
23436,60171
23436,68430
23436,80647
23437,31230
23437,76038
23437,88664
23438,28430
23439,51278
23439,51994
23440,26471
23440,34612
23440,45052
23440,46918
23442,26044
23442,28402
23442,29533
23442,39549
23442,41441
23442,48783
23442,55856
23442,59964
23442,62195
23442,85831
23442,94861
23443,38903
23446,78132
23446,79372
23448,24653
23448,35953
23448,53765
23448,66525
23449,37016
23449,67203
23450,37437
23451,55244
23452,34210
23452,36170
23452,37992
23452,66623
23453,30271
23453,36809
23453,37524
23453,54391
23453,90470
23455,79156
23456,28130
23456,28362
23456,73791
23456,94310
23457,28714
23457,67257
23458,68564
23458,90578
23460,39050
23461,82923
23462,64550
23463,73637
23465,27621
23465,58007
23465,65394
23465,66755
23467,27037
23467,49380
23467,51391
23467,59695
23467,72312
23467,92533
23468,76932
23468,88300
23468,98290
23469,24159
23470,25782
23470,54945
23471,71239
23472,96009
23473,80592
23475,50225
23475,78371
23476,61854
23476,67167
23477,53978
23479,34717
23484,32593
23484,59828
23485,32750
23485,94302
23487,41146
23487,41886
23488,47745
23489,42054
23489,87258
23489,98598
23490,99810
23491,28460
23491,51558
23491,73869
23491,96056
23492,29053
23494,57182
23496,69789
23498,41151
23498,64457
23499,76435
23500,44625
23501,55165
23501,63066
23502,60487
23502,60596
23502,82260
23502,86483
23504,40103
23504,54240
23506,45340
23507,27107
23507,35852
23507,44741
23507,50288
23507,99155
23508,52050
23509,62480
23510,91849
23511,42910
23511,46209
23511,82627
23511,89510
23514,73561
23515,33774
23515,43482
23515,62152
23515,67325
23515,68919
23515,79929
23519,49052
23519,88650
23520,28171
23520,39771
23520,47721
23520,55744
23523,50906
23523,51077
23524,25154
23526,41730
23526,74674
23526,76584
23527,36651
23527,73911
23527,88940
23530,49856
23530,61284
23531,27013
23531,55340
23531,56916
23532,24620
23532,38222
23532,44398
23532,49040
23534,27288
23535,44772
23535,56549
23535,92603
23536,93389
23537,26744
