source,target
11088,23799
11088,29538
11088,32812
11088,35232
11088,60160
11088,88019
11089,34112
11090,15323
11090,88443
11091,44812
11091,49263
11091,54236
11091,56717
11091,95429
11092,77967
11094,11908
11094,24056
11094,24803
11094,34143
11094,34701
11094,48221
11095,13642
11097,28753
11097,40099
11097,41392
11097,45215
11097,55890
11098,13416
11098,14522
11098,31084
11098,42517
11098,56576
11099,15169
11099,25156
11100,15660
11100,44793
11100,45298
11104,12843
11105,22662
11106,35475
11106,36319
11106,60266
11108,71212
11108,89624
11108,90646
11109,61530
11110,11684
11110,46688
11111,34515
11111,44123
11111,93476
11113,31575
11116,53181
11116,86815
11117,40832
11118,11479
11118,12785
11118,39448
11118,86125
11118,97511
11119,15449
11119,27212
11119,35655
11119,37621
11119,48030
11119,52130
11119,52549
11119,61533
11119,64995
11119,74764
11119,84114
11119,94810
11119,94977
11120,11945
11120,53869
11120,70101
11121,17368
11123,24428
11123,64103
11124,11891
11124,20940
11124,58226
11124,88940
11125,25449
11125,38967
11125,52909
11125,67119
11127,22783
11127,23154
11127,32061
11127,45414
11127,62100
11127,94114
11128,20062
11129,12136
11129,16639
11129,92504
11132,31225
11132,74571
11134,98770
11135,35818
11135,88300
11135,99360
11136,81726
11137,33231
11137,54768
11137,73983
11138,39723
11138,94012
11142,42095
11142,62350
11142,62499
11142,91845
11142,93007
11142,98788
11143,11427
11143,68411
11143,85457
11144,12312
11144,23609
11146,44601
11146,76502
11147,26703
11147,63953
11148,71752
11149,39359
11149,63352
11149,88650
11150,13189
11150,26619
11150,48168
11150,55557
11150,68392
11150,92713
11151,16856
11152,20262
11152,37144
11152,85657
11153,18605
11153,81271
11153,82882
11153,98531
11154,46754
11154,79571
11155,15377
11155,24008
11155,64113
11155,94237
11156,35428
11156,40918
11156,43035
11156,43149
11156,54577
11157,48971
11157,88947
11159,60896
11160,85054
11162,21667
11162,26875
11162,30726
11162,43204
11162,46942
11162,62890
11162,78637
11164,18295
11164,44835
11164,45078
11164,80443
11165,44915
11166,16815
11166,17559
11166,17820
11166,21148
11166,26475
11166,26632
11166,35614
11166,41415
11166,41817
11166,49328
11166,73749
11166,79792
11167,20350
11167,26384
11167,28797
11167,42667
11167,66714
11168,56067
11168,86917
11169,52515
11169,76916
11170,57039
11170,82787
11171,60100
11172,19535
11172,73519
11173,19984
11173,39881
11173,76840
11173,79066
11174,12304
11174,14379
11174,17846
11174,29067
11174,41838
11174,42989
11174,74493
11175,36904
11177,12370
11177,28532
11181,61277
11184,17065
11184,36808
11184,39669
11184,47585
11184,95300
11185,11392
11185,14535
11185,23655
11185,28929
11185,34921
11185,43935
11185,50416
11185,55743
11186,15346
11186,24501
11186,70363
11186,88745
11187,69688
11188,34492
11188,83748
11189,62735
11190,21811
11190,22164
11190,25618
11190,49347
11191,18332
11191,22999
11191,56934
11191,93661
11192,14996
11193,30237
11193,89101
11194,16035
11194,34222
11194,39186
11194,59056
11194,63626
11195,44696
11196,49617
11197,18348
11197,57963
11197,69920
11200,91385
11201,45402
11201,75505
11201,91126
11202,70623
11202,76006
11202,81142
11203,25299
11203,30498
11203,59790
11203,71223
11204,29331
11204,62266
11204,75925
11206,47662
11206,69469
11206,74592
11207,41120
11209,46118
11210,20492
11210,32805
11210,33681
11210,42364
11210,47031
11210,54025
11210,77782
11210,94561
11210,98572
11211,16618
11211,32424
11212,61368
11214,42925
11214,65010
11215,37541
11216,33525
11217,22207
11217,36632
11217,62686
11217,69915
11217,82590
11217,89236
11218,25637
11218,37986
11218,79912
11219,13966
11219,16579
11219,19878
11219,90083
11222,95475
11223,12448
11223,31709
11223,45904
11223,88160
11225,21084
11225,47754
11225,50853
11225,85186
11225,87258
11227,48751
11228,17394
11228,31496
11228,55948
11228,82402
11229,13629
11229,31051
11229,46110
11229,47811
11229,53685
11229,60375
11229,95059
11229,98510
11230,44891
11230,64345
11231,12661
11231,61031
11232,13035
11232,17901
11233,26855
11233,60947
11234,16191
11234,39405
11234,74430
11235,13555
11238,15454
11238,26381
11238,46661
11239,53225
11242,29419
11242,46989
11244,19913
11244,25930
11244,76625
11244,91598
11244,96733
11245,11315
11245,12315
11245,14844
11245,18646
11245,20981
11245,32722
11245,37485
11245,47632
11245,49320
11245,55002
11245,63426
11245,78615
11245,80353
11246,14764
11246,18350
11246,22683
11246,25019
11246,26019
11246,47318
11247,18169
11247,21866
11247,55777
11247,60410
11248,55227
11248,78439
11248,95296
11249,37019
11250,30199
11250,57872
11251,14032
11252,65074
11253,13880
11253,14432
11253,22151
11253,23523
11253,24617
11253,39935
11253,48730
11253,72973
11253,80838
11253,93831
11253,96441
11253,97370
11254,55966
11255,64738
11256,39989
11256,54937
11256,70433
11256,87768
11257,20471
11258,16952
11258,20845
11258,66171
11262,21244
11262,22737
11262,27516
11262,49641
11262,95065
11263,52167
11263,90704
11264,14499
11264,23959
11264,26108
11264,62441
11264,63739
11264,66250
11264,66877
11264,79225
11264,81290
11264,82560
11265,69870
11269,11743
11269,15518
11269,24131
11269,35002
11269,67862
11270,45251
11272,18712
11272,71759
11272,75321
11273,54694
11273,58855
11273,82744
11274,14528
11274,15060
11274,37709
11274,55583
11274,66407
11274,70542
11275,36757
11275,40441
11275,79207
11275,90871
11277,11559
11277,11764
11277,59817
11277,85467
11280,46025
11281,82613
11281,95839
11282,37070
11282,59733
11283,43775
11284,31866
11284,41900
11284,73466
11285,18908
11285,19867
11285,22171
11285,25277
11285,39625
11285,59359
11285,73452
11285,86483
11285,99748
11286,14648
11286,22010
11286,42087
11286,67011
11287,22732
11287,37214
11287,58631
11287,91754
11287,94686
11288,14077
11288,39100
11288,64248
11290,16221
11290,22102
11290,80140
11290,85831
11291,12307
11292,68444
11293,57172
11294,25426
11296,72389
11296,84273
11296,85349
11297,33614
11297,68884
11297,93593
11298,11972
11298,27343
11299,52398
11302,46157
11302,74773
11302,82910
11304,41597
11307,62904
11307,92971
11308,13958
11308,22920
11308,23088
11308,25946
11308,26116
11308,27349
11308,34845
11308,47779
11308,54237
11308,86562
11308,96179
11310,16673
11310,60195
11311,66791
11311,67426
11311,69197
11311,72098
11314,23773
11315,26054
11315,28964
11315,41106
11315,43856
11315,50108
11315,50910
11315,74791
11315,81029
11317,39607
11324,42920
11326,78144
11327,64078
11327,78858
11329,25651
11330,26454
11330,67157
11331,23763
11331,49329
11332,14753
11332,18728
11332,19001
11332,37581
11332,40554
11332,66045
11334,18463
11334,44832
11334,90299
11336,14845
11336,44385
11337,35257
11337,45754
11337,60139
11337,86977
11337,92891
11337,93895
11338,19912
11338,22314
11338,24880
11338,27881
11338,90374
11339,15128
11339,22107
11339,49364
11339,61452
11339,75403
11343,91427
11344,12595
11344,22955
11344,32175
11344,41598
11344,50816
11344,61932
11344,62922
11344,88484
11344,89224
11344,99690
11345,32767
11345,81588
11346,18788
11346,39946
11346,53077
11346,60701
11346,68005
11346,88480
11347,41084
11349,17202
11349,30263
11349,57084
11349,70292
11349,76695
11349,99952
11350,24260
11351,88341
11352,63893
11355,28138
11355,47872
11356,11867
11356,17284
11356,20967
11356,22365
11356,43100
11357,11648
11359,13236
11359,95750
11361,58222
11361,60616
11362,43971
11362,50519
11363,12823
11363,19776
11363,38617
11363,54477
11363,58869
11364,14679
11364,27002
11364,45802
11365,26986
11366,19277
11366,32040
11366,46822
11366,49832
11366,50262
11366,52348
11366,68243
11366,72617
11369,77212
11370,53113
11371,17488
11373,13458
11373,16425
11373,18589
11373,21523
11373,25030
11373,82082
11373,86724
11373,96678
11374,19326
11375,54449
11376,15647
11376,84511
11377,50771
11377,83876
11378,14145
11378,22710
11378,25894
11378,43578
11378,93789
11378,98112
11379,11736
11380,54175
11380,54727
11380,56116
11380,57028
11381,16451
11381,16644
11381,26926
11381,37166
11381,42005
11381,45785
11381,87374
11381,91740
11381,93603
11381,93919
11382,11589
11382,49032
11382,73951
11382,81606
11383,30354
11383,68439
11384,50370
11385,20993
11385,23179
11385,42841
11385,44953
11385,48710
11385,59607
11385,64563
11385,79250
11386,44857
11386,95498
11388,12714
11388,12758
11388,45771
11388,58089
11388,74405
11389,37713
11391,93772
11392,49804
11392,51566
11393,23733
11394,61518
11394,75577
11395,35847
11397,21338
11397,24266
11397,41109
11397,96863
11398,17066
11398,38588
11400,12961
11400,16300
11400,53365
11401,42211
11401,44163
11401,52054
11403,13220
11403,24203
11405,14452
11405,16182
11406,14208
11407,30839
11408,28408
11408,48757
11408,55657
11408,68651
11408,79546
11409,42532
11410,42482
11410,84150
11413,19198
11413,25339
11413,37659
11413,60589
11413,71391
11414,53008
11415,63712
11416,17238
11416,25368
11416,71866
11417,25139
11417,37983
11418,16092
11418,20475
11418,23362
11418,41124
11418,41410
11418,44656
11418,59232
11418,69168
11419,77342
11420,52343
11420,60726
11423,19432
11423,58146
11424,37120
11425,13283
11425,38722
11425,73647
11427,30278
11427,82809
11428,75426
11428,90655
11429,21306
11430,46726
11430,69653
11433,11518
11433,11712
11433,17108
11433,18184
11433,19809
11433,20898
11433,21771
11433,24000
11433,27589
11433,32888
11433,37764
11433,42526
11433,44839
11433,46233
11433,63170
11433,65399
11433,80561
11433,88924
11433,91550
11433,92096
11434,40007
11435,24689
11435,25301
11435,28494
11435,55916
11436,14283
11437,25772
11437,55359
11437,55789
11438,71535
11439,17515
11439,57787
11441,58848
11441,72713
11445,50408
11447,12238
11447,21153
11447,22868
11447,24450
11447,31057
11447,31726
11447,34080
11447,41471
11447,41870
11447,75884
11447,90671
11447,96402
11448,50708
11449,36995
11449,44531
11449,58432
11451,22970
11451,58291
11451,99945
11452,11780
11453,16324
11453,19116
11453,29699
11453,68249
11453,83012
11455,13923
11457,19147
11457,23752
11457,90648
11462,12932
11462,18603
11462,22833
11462,26944
11462,43117
11462,52303
11462,60442
11463,45155
11465,27234
11469,98609
11470,13155
11470,68573
11471,13091
11471,13396
11471,13566
11471,21210
11471,33912
11471,34957
11471,49484
11471,56537
11471,83179
11471,86006
11473,14807
11473,75424
11474,17342
11477,28195
11478,19466
11478,95679
11480,32520
11484,17757
11484,93666
11486,13125
11487,31881
11487,42994
11489,42853
11489,97083
11489,98348
11490,17020
11490,17178
11490,38979
11490,77016
11490,87029
11491,17697
11493,15025
11493,27200
11493,85363
11497,12283
11497,25975
11497,35328
11497,53888
11497,64884
11498,79931
11499,32334
11499,43270
11499,77228
11499,98046
11500,17712
11501,45037
11501,49258
11501,55348
11502,25972
11502,30137
11504,11741
11504,30066
11504,36932
11504,38265
11505,17639
11505,18990
11505,45246
11505,46693
11505,68417
11506,21152
11507,12853
11507,32723
11507,72410
11508,12213
11508,55677
11508,58937
11508,60711
11509,13825
11509,22561
11510,23006
11510,58425
11510,63578
11510,88520
11511,15021
11511,43088
11511,81933
11512,34814
11513,59374
11514,26733
11514,45994
11516,13793
11516,16307
11516,25260
11516,28479
11516,31664
11516,47697
11516,77712
11516,91793
11518,87525
11519,15101
11519,74775
11521,14786
11521,16311
11521,35577
11522,15887
11522,23544
11522,29451
11522,30250
11522,30791
11522,58795
11524,82052
11525,16687
11525,26415
11525,34246
11525,42866
11525,55711
11525,94580
11526,14129
11527,77085
11528,13820
11528,14015
11528,18715
11528,42736
11528,43866
11528,81479
11532,27667
11532,45147
11532,48949
11532,61102
11533,18038
11533,74129
11535,13349
11535,15754
11535,59719
11535,59840
11535,74672
11536,24867
11536,27052
11536,49242
11536,87468
11537,25416
11537,32783
11537,40074
11538,20032
11538,50379
11539,62992
11539,72259
11540,15270
11540,18158
11540,26931
11540,33397
11540,43732
11540,54363
11540,76253
11541,17678
11541,20077
11541,22913
11541,35522
11541,47846
11541,55750
11541,82923
11542,16907
11542,18020
11542,19342
11542,62605
11544,38066
11546,25471
11546,66311
11546,99789
11548,15468
11548,54123
11548,89186
11550,38849
11553,22375
11553,40322
11553,40457
11553,41857
11553,67525
11553,69464
11554,18904
11555,12168
11555,29179
11555,29969
11556,41859
11557,20789
11557,23965
11557,52157
11557,58923
11557,71372
11559,34622
11560,49448
11561,21786
11561,30213
11561,38014
11561,58371
11561,74156
11561,76581
11561,78221
11562,20670
11562,21266
11562,32444
11562,35710
11563,24838
11563,54908
11563,89486
11564,22293
11566,19976
11566,34050
11566,61750
11566,63504
11566,84508
11569,12190
11569,81920
11571,58329
11572,84197
11574,13484
11574,17024
11574,42223
11575,91500
11576,17408
11576,38064
11576,67066
11578,12484
11578,14610
11578,27719
11578,40330
11578,86023
11579,16333
11579,26259
11579,48222
11579,62952
11579,77082
11579,90019
11580,20918
11580,74419
11580,93465
11581,71362
11582,12444
11582,15440
11582,31643
11582,41744
11582,65727
11582,78461
11582,83381
11583,89199
11585,24190
11585,86073
11587,18415
11587,26992
11587,46984
11587,52116
11587,88801
11587,95463
11588,94802
11590,13898
11590,14812
11590,20905
11590,29274
11590,37218
11590,72010
11590,94092
11590,95610
11592,25965
11593,12545
11593,32115
11594,41837
11594,62345
11595,53897
11595,53980
11596,17945
11596,18466
11599,29986
11599,48103
11599,48961
11599,70087
11599,73048
11599,87432
11599,94147
11599,99710
11600,18221
11601,33421
11603,78048
11604,50598
11606,15085
11606,23374
11606,26810
11606,28713
11606,29703
11606,31336
11606,40480
11606,46746
11606,51090
11606,54213
11606,55470
11606,57667
11606,74779
11606,82627
11606,83666
11607,84283
11609,42754
11611,12951
11611,16341
11611,36856
11611,48832
11611,62379
11611,95596
11612,19451
11612,47113
11612,60966
11613,37435
11614,75857
11615,60506
11617,80201
11618,17294
11619,14429
11619,21043
11619,23248
11619,30291
11619,41197
11619,51349
11619,72629
11620,26391
11622,23491
11622,27191
11624,25466
11624,90025
11625,48252
11626,17147
11626,22183
11626,53801
11626,61209
11626,65279
11626,82260
11626,95714
11627,13858
11627,16412
11627,28669
11627,47844
11628,90309
11629,17672
11630,18177
11630,64241
11630,67163
11632,12971
11632,17517
11632,22943
11632,30254
11632,48238
11632,67821
11632,78895
11633,13556
11633,34793
11633,41843
11633,93717
11634,14303
11634,21075
11634,28622
11634,47136
11635,21671
11635,44864
11637,62949
11638,11969
11638,17143
11638,22417
11638,40132
11638,41804
11638,43342
11638,47971
11638,59514
11638,63024
11638,64445
11638,72675
11638,80625
11642,30951
11642,98886
11643,44465
11643,88506
11644,29861
11644,76201
11645,20850
11645,43470
11645,73860
11646,31155
11646,69176
11647,20678
11647,26289
11647,39297
11647,44537
11647,87154
11648,67242
11648,98434
11652,24662
11652,28420
11652,84507
11653,15415
11653,28302
11653,37690
11653,38182
11653,38977
11653,42871
11653,49210
11653,78070
11653,88660
11655,14248
11655,17931
11655,46806
11655,72767
11655,86641
11655,90406
11661,45565
11661,57003
11663,75309
11663,80367
11664,14493
11664,16790
11664,26676
11665,15665
11665,51216
11665,52021
11665,73103
11665,82986
11667,19339
11667,30961
11667,72951
11667,80458
11668,12434
11668,16709
11668,24294
11668,36997
11668,49755
11668,55356
11668,74900
11670,47661
11671,55117
11671,71814
11672,49279
11673,33138
11673,50555
11673,73351
11677,13840
11677,44025
11677,56765
11679,36003
11679,44739
11679,54679
11679,71260
11679,82818
11681,62066
11686,62173
11687,25919
11687,33492
11689,26500
11689,44175
11689,60281
11692,16327
11692,21465
11692,48198
11692,56793
11693,28079
11694,99949
11695,39679
11695,76207
11696,53949
11697,12656
11698,12642
11698,23894
11698,25116
11698,32301
11698,43093
11698,43994
11698,51421
11698,94767
11698,97937
11702,47917
11703,39789
11703,54454
11703,61092
11704,51361
11705,30964
11706,17868
11706,57151
11706,80647
11709,21985
11709,33262
11709,37805
11709,67309
11710,23927
11710,35794
11710,37633
11710,39107
11710,48919
11710,58236
11710,76294
11710,86850
11710,87335
11711,99725
11712,65712
11713,27940
11717,49064
11718,16692
11718,57731
11719,12876
11719,34227
11720,16109
11720,35891
11720,58726
11723,36304
11724,25773
11724,74536
11725,35249
11725,37837
11725,43869
11725,47360
11725,63538
11725,89497
11725,91244
11726,16604
11726,19170
11728,35700
11728,62046
11728,79358
11729,56590
11729,60267
11729,85615
11730,12867
11730,28986
11730,52972
11730,96066
11732,14024
11732,42012
11732,45241
11732,63827
11733,29288
11733,37104
11733,46309
11733,54003
11733,73278
11733,75052
11733,77540
11733,83288
11733,93611
11735,26512
11735,38317
11735,55197
11735,79503
11737,69088
11738,15384
11738,32268
11738,54379
11739,35395
11739,65157
11739,83965
11739,94637
11740,21182
11740,73646
11741,34977
11741,76622
11741,80592
11742,15337
11742,22478
11742,53187
11747,22512
11748,30412
11748,88751
11750,32315
11750,97553
11754,24794
11755,19615
11756,12059
11756,15127
11756,44705
11757,33300
11757,36291
11758,11823
11758,25453
11758,54521
11758,81257
11758,81362
11758,82790
11758,98874
11759,65622
11760,14450
11760,35426
11760,39903
11760,71739
11761,23098
11761,38502
11763,12332
11763,13753
11763,20198
11763,52861
11763,54334
11763,57596
11763,69285
11763,69710
11765,15986
11765,35406
11765,38813
11767,49587
11768,30716
11769,24031
11769,46694
11769,55509
11769,60154
11770,16928
11770,27625
11770,33427
11770,35427
11770,39388
11770,45989
11770,51122
11770,73218
11770,89190
11770,95083
11771,17688
11771,22815
11771,45285
11771,57417
11771,83280
11772,70079
11773,22770
11773,57101
11776,20220
11776,51529
11779,53061
11779,67032
11782,62015
11784,16828
11784,46437
11784,50879
11787,36287
11787,45065
11788,19090
11788,23852
11788,41989
11788,86456
11789,67596
11791,12720
11792,19551
11792,40677
11792,42316
11794,65337
11795,12050
11795,23013
11795,30402
11795,32781
11795,61338
11795,71564
11795,99342
11798,40584
11798,79300
11799,12711
11799,21775
11799,31729
11799,42931
11799,59720
11799,67443
11799,77347
11799,87054
11799,95356
11800,45474
11801,33890
11801,50271
11801,72923
11801,96778
11802,14036
11802,57140
11803,32414
11803,46489
11803,53941
11803,66424
11804,14307
11804,14752
11804,31034
11804,60718
11804,68293
11804,73731
11805,97445
11806,12415
11806,19959
11806,63792
11807,29046
11807,54415
11807,64953
11807,72773
11808,21842
11808,37817
11808,69663
11808,78628
11808,91741
11809,23482
11809,38814
11810,54324
11810,98783
11812,23874
11812,26711
11812,38302
11812,41399
11813,12884
11813,17938
11813,72659
11813,81705
11813,86771
11814,75914
11815,39931
11815,61401
11818,33675
11818,46740
11819,21437
11820,12762
11821,56621
11821,99237
11824,21693
11824,71179
11824,79262
11824,97043
11825,28136
11825,31130
11825,69631
11825,71090
11825,88299
11826,14690
11826,35819
11826,66374
11826,76518
11826,88710
11828,66012
11828,81773
11828,82856
11829,40834
11829,79372
11832,14676
11832,15031
11832,84796
11834,86667
11835,32913
11835,36720
11835,42326
11835,50041
11835,53426
11835,77132
11835,79929
11836,62517
11836,62527
11836,74959
11838,64576
11839,52287
11840,34627
11840,53947
11841,13436
11844,66672
11844,81784
11844,99796
11846,25874
11847,20087
11847,27044
11847,27909
11847,34876
11847,45800
11847,56013
11847,86799
11848,33567
11848,40835
11848,56135
11848,68415
11848,80746
11849,54351
11851,28913
11851,33553
11851,43643
11851,46983
11851,80014
11851,82109
11851,82695
11851,88372
11854,16272
11855,23485
11855,46653
11856,47497
11856,81406
11856,85635
11857,35645
11859,30233
11859,38098
11859,59882
11859,71438
11859,75109
11859,79156
11859,82288
11860,74667
11861,21170
11864,15922
11864,18260
11865,16593
11865,19347
11865,19777
11865,25892
11865,34137
11865,45408
11865,48468
11865,50414
11865,62714
11865,78152
11866,50618
11866,96156
11867,23782
11869,16501
11869,41845
11869,75032
11869,98509
11871,63142
11873,42324
11874,62392
11876,68325
11876,88509
11878,21940
11878,27244
11878,51692
11878,57451
11878,90242
11879,90625
11880,43368
11880,71356
11880,73414
11880,92994
11883,30665
11883,47945
11884,18018
11884,22084
11884,38417
11884,60955
11885,53879
11886,46337
11886,50957
11889,67146
11890,86232
11891,20656
11891,36953
11891,98490
11892,28705
11893,26907
11893,75518
11893,77357
11893,99997
11894,26446
11894,33777
11894,43391
11894,55180
11895,59475
11897,35675
11897,36603
11897,77341
11897,88330
11898,67432
11899,18649
11899,23143
11899,24346
11899,26159
11899,27964
11899,33265
11899,48975
11899,52787
11899,61951
11899,68779
11899,80055
11899,82181
11901,14885
11901,14994
11903,47321
11903,47692
11904,12430
11905,13560
11905,30560
11905,93738
11909,70119
11910,74258
11911,17947
11911,22841
11911,32173
11911,43015
11911,44860
11911,47914
11911,67371
11911,69203
11911,73949
11911,92638
11912,63727
11912,87937
11913,59703
11919,40635
11919,56967
11920,71319
11922,32368
11922,37172
11922,41895
11922,43910
11922,44228
11922,48280
11922,59121
11922,88258
11923,19591
11923,39218
11924,94148
11925,15151
11925,16040
11925,24018
11925,86959
11925,90645
11925,93268
11926,12041
11926,20863
11926,28515
11926,49462
11926,83585
11930,12919
11930,17825
11930,19991
11930,32585
11930,49142
11930,49944
11930,58065
11930,73263
11933,13261
11933,31695
11934,25961
11934,50580
11937,12908
11937,22519
11937,60686
11937,86075
11939,62288
11941,14479
11941,49022
11941,73191
11942,42398
11942,78132
11944,43186
11944,69287
11947,12031
11947,73220
11948,44082
11948,54624
11948,78371
11949,62861
11950,33321
11950,58751
11950,66857
11950,97776
11951,25151
11951,49198
11951,91699
11951,94500
11952,12980
11952,19608
11952,46335
11952,91640
11953,19042
11953,33502
11953,73254
11954,52772
11954,52775
11954,58560
11954,81647
11954,84304
11955,15829
11955,49933
11955,61915
11956,21734
11957,91909
11958,82198
11959,15044
11959,17121
11960,19812
11960,23554
11960,28880
11963,14622
11963,24106
11963,36011
11964,14377
11964,46641
11964,60679
11964,84819
11967,19583
11967,35810
11967,59460
11968,19064
11969,22773
11969,34266
11971,84832
11971,84839
11973,72982
11974,17327
11974,35788
11974,74199
11974,91636
11979,17538
11980,21349
11980,46584
11980,85470
11981,31224
11981,37990
11981,38096
11981,47206
11981,80734
11982,16573
11982,17109
11982,22660
11982,26310
11982,37237
11982,48452
11982,86875
11982,88402
11983,53109
11984,79980
11984,85091
11985,49167
11987,24447
11987,62105
11988,12227
11988,34088
11988,98231
11990,50312
11990,51467
11990,61147
11991,46255
11991,73766
11991,89535
11992,66827
11992,69632
11992,87644
11994,16825
11995,12419
11995,34906
11997,65924
11999,27572
11999,84902
12000,15588
12000,67958
12002,16580
12002,16914
12002,16917
12003,23915
12003,28046
12004,18995
12004,22788
12004,60549
12004,90872
12007,21512
12008,74177
12010,27924
12010,46695
12011,50394
12012,15728
12015,83415
12016,12517
12016,73765
12019,37484
12021,46011
12022,43561
12023,16488
12023,27262
12023,61946
12024,28962
12026,22839
12026,27021
12026,79022
12026,85290
12026,85983
12026,97607
12027,23180
12027,53442
12027,91034
12028,29196
12028,83189
12029,25023
12029,39740
12029,95063
12030,22672
12030,44916
12030,50942
12030,72115
12030,80318
12030,97568
12032,21570
12032,24961
12032,50309
12032,67247
12032,87304
12034,79496
12034,83476
12035,12824
12035,39071
12035,49875
12035,90042
12038,15616
12038,21804
12039,34931
12039,69894
12039,84884
12040,21090
12044,19668
12044,32074
12045,34037
12045,41477
12045,53682
12046,99868
12047,71670
12047,88909
12048,16041
12048,71458
12049,87342
12050,34448
12052,59119
12052,82764
12053,83364
12054,84499
12055,13767
12055,22859
12055,29351
12055,31879
12055,49100
12057,31610
12057,38661
12059,29223
12059,60578
12059,76403
12060,16391
12060,24727
12060,37216
12060,40914
12060,43264
12060,83090
12061,21217
12061,26382
12061,29340
12061,36040
12061,43064
12061,60560
12064,12586
12064,21850
12064,82336
12067,48258
12069,19537
12069,28094
12069,36679
12069,45011
12069,52460
12069,63649
12069,84740
12069,99365
12072,81300
12073,19566
12073,36650
12073,39146
12073,52758
12073,55690
12073,69691
12073,92167
12075,20504
12075,20912
12075,57427
12077,13419
12077,13985
12077,18645
12077,49939
12077,62124
12078,17422
12078,21798
12078,33033
12078,40778
12078,73746
12078,74640
12078,87090
12079,29236
12079,64089
12079,73862
12079,89551
12079,93519
12079,99263
12080,17329
12081,17840
12081,24135
12081,31128
12081,53153
12081,72862
12081,74801
12082,44499
12082,66973
12083,84721
12084,13466
12084,66748
12084,76932
12084,88631
12085,35376
12085,83771
12086,37780
12087,40742
12087,66861
12087,80511
12090,50202
12091,52760
12092,13657
12092,29047
12092,34427
12092,51078
12094,15498
12094,99930
12095,14259
12095,40016
12095,42618
12095,85231
12095,96891
12096,28957
12096,39163
12096,62142
12096,69401
12096,81755
12096,82947
12096,85775
12098,16664
12098,31938
12098,72757
12098,94189
12100,13639
12100,46037
12100,47519
12100,61570
12100,61617
12100,68591
12101,62488
12103,18698
12103,26918
12103,57171
12104,12844
12105,15262
12106,22283
12108,20742
12108,63658
12109,85328
12111,16003
12111,46679
12111,54640
12111,87990
12112,17745
12112,48347
12112,49678
12113,33174
12113,53355
12113,79360
12114,32637
12114,93951
12115,18563
12115,36642
12115,37406
12115,43435
12115,43663
12115,94605
12116,45395
12116,46012
12118,15293
12118,16908
12118,17031
12118,25120
12118,26400
12118,26652
12118,28008
12118,30814
12118,35306
12118,43021
12118,64541
12118,65672
12118,90983
12120,27493
12121,31628
12121,51277
12121,80092
12122,20638
12123,26893
12123,40298
12123,50869
12123,55540
12123,64839
12123,66881
12123,99768
12127,41620
12128,21247
12128,57019
12128,75133
12128,80096
12129,51088
12129,60832
12129,97522
12130,18012
12130,35097
12131,12150
12131,26052
12131,28372
12131,41210
12131,49622
12131,58358
12131,71396
12131,76038
12131,80190
12131,84290
12131,84473
12131,94670
12134,46389
12136,13170
12138,65295
12138,67377
12139,38815
12139,77552
12140,16809
12140,21688
12140,41803
12140,63203
12141,58479
12141,67331
12141,73472
12142,39234
12145,12376
12150,69552
12150,77990
12151,57188
12151,73180
12152,28294
12152,93182
12154,22654
12154,76435
12154,91921
12155,22551
12156,29598
12157,37669
12157,89242
12157,93873
12158,80930
12159,14647
12159,43025
12162,18241
12162,25903
12162,30829
12162,57524
12163,13623
12163,65186
12165,55851
12165,76584
12165,96017
12167,38902
12167,95213
12168,30425
12168,67703
12168,74074
12168,79018
12168,86085
12169,26567
12176,38922
12177,28599
12178,39640
12178,55796
12178,56878
12178,61718
12178,88091
12179,13514
12181,52671
12184,19643
12184,20457
12184,57948
12184,88686
12184,98665
12185,30285
12186,68451
12186,82777
12188,16813
12188,19760
12188,49688
12188,55832
12188,57108
12188,64305
12189,22911
12189,36800
12190,29202
12190,38082
12191,21623
12191,47545
12191,47939
12191,48512
12191,58288
12192,36432
12193,13101
12193,16435
12193,33513
12193,43884
12193,62505
12193,71023
12196,23910
12196,67098
12196,75015
12197,18993
12197,22980
12197,27287
12197,32558
12197,53668
12197,72733
12198,21896
12198,61429
12199,68748
12201,93692
12203,82112
12204,32807
12204,82135
12206,58443
12208,28421
12208,41259
12209,19357
12209,25089
12209,28111
12209,29611
12209,38370
12209,58001
12209,84257
12209,87723
12210,55024
12210,55417
12210,66771
12212,15663
12212,27698
12212,36857
12212,45752
12214,21605
12214,24431
12215,16226
12215,21372
12215,23936
12215,40041
12215,59318
12216,17635
12216,78939
12217,64673
12217,97079
12218,12482
12222,55951
12223,24928
12223,71512
12223,79631
12223,93606
12224,36601
12224,98065
12225,30050
12227,25710
12227,52750
12227,52962
12227,58843
12227,69106
12228,14338
12228,14670
12228,18664
12228,83912
12228,87631
12229,15813
12229,62240
12231,23082
12233,14199
12233,31302
12233,72816
12235,21384
12235,30933
12235,64085
12235,90071
12236,63437
12239,53726
12241,50088
12243,33310
12243,56012
12244,15856
12244,55472
12244,81856
12245,19751
12245,56807
12246,20053
12248,41204
12248,52957
12248,71091
12252,35034
12253,19840
12253,73612
12254,29391
12254,31237
12254,65478
12255,91734
12258,47562
12262,89939
12264,27938
12264,86040
12266,78216
12267,29662
12269,17918
12269,23483
12269,48151
12269,49624
12272,14013
12274,37576
12277,12535
12277,18404
12277,21041
12277,25572
12277,82282
12277,87865
12278,33438
12278,56375
12278,62354
12279,45829
12281,33531
12281,45248
12281,75619
12282,57285
12282,60013
12282,63451
